#x	y
-31	-89
-27	-87
-26	-82
-25	-92
-25	-83
-24	-86
-24	-85
-24	-83
-24	-81
-23	-92
-22	-87
-7	-94
-4	-94
-3	-96
-3	-94
-2	-100
-2	-94
-1	-100
-1	-93
0	-127
0	-126
0	-125
0	-124
0	-123
0	-122
0	-121
0	-120
0	-119
0	-118
0	-117
0	-116
0	-115
0	-114
0	-113
0	-112
0	-111
0	-110
0	-109
0	-108
0	-107
0	-106
0	-105
0	-104
0	-102
0	-101
0	-100
0	-99
0	-98
0	-97
0	-96
0	-95
0	-94
0	-93
0	-92
0	-91
0	-90
0	-89
0	-88
0	-87
0	-86
0	-85
0	-84
0	-83
0	-82
0	-81
0	-80
0	-78
0	-76
0	-75
0	-74
0	-73
0	-72
0	-71
0	-70
0	-69
0	-68
0	-67
0	-66
0	-65
0	-64
0	-63
0	-62
0	-61
0	-60
0	-59
0	-58
0	-57
0	-56
0	-55
0	-54
0	-53
0	-52
0	-51
0	-50
0	-49
0	-48
0	-47
0	-46
0	-45
0	-44
0	-43
0	-42
0	-41
0	-40
0	-39
0	-38
0	-36
0	-35
0	-34
0	-32
0	-23
0	125
1	-127
1	-106
1	-100
1	-92
1	-40
1	-37
1	-36
1	-35
1	-34
1	-33
1	-32
1	-29
1	-28
1	-27
1	-26
1	-25
1	-24
1	-23
1	-22
1	-21
1	-20
1	-19
1	-18
1	-17
1	-16
1	-14
1	-13
1	-12
1	-11
1	-10
1	-9
1	-8
1	-7
1	-6
1	-5
1	-4
1	-3
1	0
1	7
1	10
1	12
1	125
1	127
2	-127
2	-106
2	-2
2	-1
2	0
2	1
2	2
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	12
2	13
2	14
2	15
2	16
2	18
2	19
2	20
2	21
2	22
2	24
2	26
2	123
2	124
2	125
2	127
3	25
3	26
3	27
3	28
3	29
3	30
3	31
3	32
3	33
3	34
3	35
3	36
3	37
3	38
3	39
3	40
3	41
3	42
3	43
3	44
3	46
3	47
3	49
3	124
4	7
4	30
4	31
4	49
4	50
4	51
4	52
4	53
4	54
4	55
4	56
4	57
4	58
4	59
4	60
4	62
4	63
4	64
4	65
4	66
4	67
4	68
4	69
4	117
4	123
5	7
5	68
5	69
5	70
5	71
5	72
5	73
5	74
5	75
5	76
5	77
5	78
5	80
5	81
5	82
5	84
5	85
5	86
5	87
5	88
5	91
5	92
5	99
5	114
5	115
5	117
6	6
6	7
6	87
6	88
6	89
6	90
6	91
6	92
6	93
6	94
6	95
6	96
6	97
6	98
6	99
6	100
6	101
6	102
6	103
6	104
6	114
6	115
7	5
7	6
7	7
7	104
7	105
7	106
7	107
7	108
7	109
7	110
7	111
7	112
7	113
7	114
7	115
7	116
7	117
7	118
7	119
7	120
7	124
7	126
8	112
8	113
8	119
8	120
8	121
8	122
8	123
8	124
8	125
8	126
8	127
9	126
